         
0.64103 0.051282 0.38462 0.51282 0.15385 0.28205 0.74359 0.10256 0.076923 0.076923
0.48718 0.051282 0.4359 0.30769 0.12821 0.15385 0.38462 0 0.076923 0.025641
0.33333 0 0.35897 0.10256 0.076923 0.10256 0.12821 0 0.051282 0
0.25641 0 0.30769 0.051282 0 0.051282 0 0 0 0
0.15385 0 0.23077 0 0 0.025641 0 0 0 0
0.051282 0 0.15385 0 0 0 0 0 0 0
0 0 0.025641 0.076923 0 0 0 0 0 0
0 0 0.15385 0.23077 0 0 0 0 0 0
0.15385 0 0.4359 0.23077 0 0.12821 0 0 0 0
0.4359 0 0.61538 0.15385 0.025641 0.38462 0 0 0.051282 0
0.74359 0 0.5641 0.025641 0.051282 0.51282 0.10256 0 0.20513 0
0.84615 0 0.5641 0.025641 0.025641 0.4359 0.41026 0 0.4359 0
0.64103 0.076923 0.64103 0.025641 0.025641 0.38462 0.71795 0 0.58974 0.025641
0.38462 0.23077 0.64103 0.076923 0.025641 0.28205 0.84615 0.051282 0.58974 0.025641
0.17949 0.41026 0.76923 0.025641 0.076923 0.15385 0.82051 0.10256 0.38462 0
0.051282 0.64103 0.82051 0 0.20513 0.23077 0.76923 0.25641 0.28205 0.025641
0.051282 0.71795 0.79487 0.076923 0.28205 0.25641 0.79487 0.5641 0.28205 0.30769
0.12821 0.61538 0.69231 0.12821 0.4359 0.30769 0.79487 0.76923 0.51282 0.53846
0.20513 0.35897 0.69231 0.28205 0.53846 0.51282 0.74359 0.69231 0.61538 0.58974
0.4359 0.20513 0.66667 0.53846 0.33333 0.5641 0.82051 0.28205 0.4359 0.41026
0.53846 0.12821 0.66667 0.64103 0.23077 0.46154 0.76923 0.12821 0.15385 0.23077
0.71795 0.076923 0.61538 0.66667 0.20513 0.41026 0.71795 0.076923 0.15385 0.12821
0.61538 0.076923 0.53846 0.4359 0.12821 0.20513 0.4359 0.051282 0.12821 0.076923
0.38462 0.076923 0.38462 0.25641 0.12821 0.17949 0.20513 0.025641 0.076923 0.025641
0.35897 0.025641 0.35897 0.10256 0.076923 0.076923 0.051282 0 0.076923 0
0.17949 0 0.30769 0.076923 0 0.025641 0 0 0 0
0.12821 0 0.23077 0 0 0.025641 0 0 0 0
0 0 0.025641 0 0 0 0 0 0 0
0 0 0.025641 0.12821 0 0 0 0 0 0
0 0 0.12821 0.33333 0 0 0 0 0 0
0.076923 0 0.46154 0.41026 0 0.051282 0 0 0 0
0.33333 0 0.64103 0.33333 0 0.28205 0 0 0.10256 0
0.64103 0.025641 0.71795 0.25641 0 0.46154 0 0 0.35897 0
0.84615 0.051282 0.69231 0.15385 0 0.64103 0.20513 0 0.5641 0
0.79487 0.15385 0.76923 0.10256 0 0.64103 0.51282 0.025641 0.61538 0.025641
0.64103 0.28205 0.76923 0.10256 0.051282 0.5641 0.66667 0.076923 0.4359 0.025641
0.4359 0.51282 0.82051 0.051282 0.10256 0.51282 0.82051 0.23077 0.33333 0.051282
0.35897 0.66667 0.82051 0.12821 0.15385 0.48718 0.87179 0.4359 0.25641 0.20513
0.46154 0.64103 0.64103 0.25641 0.28205 0.48718 0.87179 0.69231 0.35897 0.41026
0.4359 0.53846 0.53846 0.4359 0.4359 0.51282 0.84615 0.69231 0.58974 0.48718
0.51282 0.30769 0.4359 0.58974 0.4359 0.4359 0.84615 0.51282 0.64103 0.51282
0.64103 0.20513 0.53846 0.71795 0.28205 0.51282 0.82051 0.15385 0.38462 0.33333
0.71795 0.15385 0.53846 0.74359 0.20513 0.4359 0.5641 0.051282 0.12821 0.23077
0.5641 0.12821 0.61538 0.5641 0.17949 0.33333 0.35897 0.076923 0.12821 0.12821
0.4359 0.051282 0.51282 0.35897 0.12821 0.23077 0.15385 0.051282 0.15385 0.10256
0.35897 0.051282 0.41026 0.23077 0.12821 0.15385 0.10256 0.025641 0.076923 0.025641
0.23077 0.025641 0.17949 0.10256 0.10256 0.076923 0.025641 0 0.051282 0
0.15385 0 0.17949 0.025641 0 0.025641 0 0 0 0
0.025641 0 0.10256 0 0 0 0 0 0 0
0 0 0.025641 0 0 0 0 0 0 0
0 0 0 0.076923 0 0 0 0 0 0
0 0 0.10256 0.30769 0 0 0 0 0 0
0.025641 0 0.33333 0.51282 0 0 0 0 0 0
0.15385 0.025641 0.41026 0.51282 0 0.076923 0 0 0.15385 0.025641
0.48718 0.076923 0.53846 0.58974 0 0.23077 0 0 0.35897 0.025641
0.71795 0.051282 0.58974 0.53846 0 0.4359 0.025641 0 0.58974 0
0.89744 0.20513 0.61538 0.53846 0 0.5641 0.25641 0.076923 0.5641 0
0.84615 0.33333 0.71795 0.53846 0.10256 0.69231 0.38462 0.17949 0.46154 0.025641
0.71795 0.48718 0.5641 0.5641 0.20513 0.64103 0.5641 0.38462 0.41026 0.15385
0.69231 0.5641 0.51282 0.58974 0.20513 0.5641 0.76923 0.61538 0.48718 0.38462
0.66667 0.53846 0.46154 0.66667 0.33333 0.53846 0.76923 0.58974 0.5641 0.46154
0.69231 0.4359 0.46154 0.69231 0.41026 0.5641 0.71795 0.5641 0.74359 0.41026
0.76923 0.23077 0.38462 0.69231 0.38462 0.5641 0.64103 0.28205 0.58974 0.41026
0.79487 0.17949 0.41026 0.74359 0.20513 0.38462 0.46154 0.15385 0.38462 0.30769
0.66667 0.12821 0.46154 0.69231 0.17949 0.35897 0.28205 0.076923 0.23077 0.17949
0.51282 0.076923 0.46154 0.38462 0.17949 0.25641 0.12821 0.051282 0.15385 0.10256
0.28205 0.051282 0.35897 0.28205 0.10256 0.20513 0.10256 0.025641 0.10256 0.10256
0.25641 0.025641 0.30769 0.15385 0.10256 0.10256 0.051282 0.025641 0.076923 0.025641
0.15385 0.025641 0.17949 0.051282 0.10256 0.025641 0 0 0 0
0.051282 0 0.17949 0.025641 0 0 0 0 0 0
0 0 0.10256 0 0 0 0 0 0 0
0 0 0.10256 0 0 0 0 0 0 0
0 0 0 0.10256 0 0 0 0 0 0
0 0 0.025641 0.20513 0 0 0 0 0 0
0.025641 0 0.076923 0.38462 0 0 0 0 0 0
0.051282 0.025641 0.20513 0.53846 0 0.025641 0 0 0.10256 0.025641
0.23077 0.076923 0.30769 0.61538 0 0.076923 0.025641 0 0.35897 0.025641
0.53846 0.10256 0.30769 0.61538 0 0.15385 0.025641 0.025641 0.61538 0.025641
0.74359 0.30769 0.25641 0.71795 0.025641 0.28205 0.025641 0.10256 0.64103 0.025641
0.84615 0.35897 0.33333 0.76923 0.17949 0.41026 0.051282 0.38462 0.71795 0.076923
0.89744 0.46154 0.28205 0.79487 0.17949 0.48718 0.10256 0.46154 0.71795 0.30769
0.82051 0.51282 0.25641 0.79487 0.20513 0.53846 0.15385 0.53846 0.71795 0.41026
0.87179 0.51282 0.20513 0.76923 0.35897 0.51282 0.25641 0.5641 0.66667 0.46154
0.87179 0.41026 0.23077 0.76923 0.41026 0.46154 0.28205 0.35897 0.53846 0.38462
0.76923 0.25641 0.23077 0.74359 0.38462 0.33333 0.30769 0.20513 0.53846 0.28205
0.66667 0.12821 0.28205 0.5641 0.15385 0.33333 0.25641 0.12821 0.23077 0.30769
0.46154 0.076923 0.23077 0.35897 0.15385 0.25641 0.12821 0.051282 0.15385 0.15385
0.30769 0.051282 0.23077 0.23077 0.15385 0.20513 0.076923 0.025641 0.12821 0.076923
0.23077 0.051282 0.23077 0.15385 0.12821 0.12821 0.025641 0.025641 0.10256 0.076923
0.12821 0.025641 0.17949 0.051282 0.076923 0.051282 0 0.025641 0 0.025641
0.051282 0.025641 0.12821 0.051282 0.076923 0.025641 0 0 0 0
0 0 0.076923 0 0 0 0 0 0 0
0 0 0.025641 0 0 0 0 0 0 0
0 0 0.025641 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0
0 0 0 0.051282 0 0 0 0 0 0
0 0 0 0.17949 0 0.025641 0 0 0 0
0.051282 0 0.025641 0.25641 0 0.051282 0 0 0.051282 0
0.051282 0.025641 0.025641 0.30769 0 0.051282 0 0 0.20513 0
0.23077 0.076923 0.025641 0.53846 0 0.076923 0 0.076923 0.41026 0.025641
0.4359 0.28205 0 0.5641 0.076923 0.15385 0 0.25641 0.64103 0.076923
0.58974 0.33333 0.025641 0.69231 0.15385 0.25641 0 0.4359 0.74359 0.20513
0.71795 0.38462 0.076923 0.69231 0.17949 0.33333 0 0.48718 0.79487 0.33333
0.74359 0.30769 0.076923 0.69231 0.15385 0.35897 0 0.4359 0.79487 0.41026
0.69231 0.38462 0.076923 0.64103 0.23077 0.28205 0.051282 0.4359 0.61538 0.35897
0.66667 0.23077 0.051282 0.53846 0.33333 0.25641 0.051282 0.25641 0.46154 0.33333
0.41026 0.15385 0.076923 0.35897 0.28205 0.28205 0 0.17949 0.28205 0.30769
0.25641 0.076923 0.076923 0.30769 0.12821 0.20513 0 0.12821 0.17949 0.28205
0.20513 0.051282 0.10256 0.17949 0.12821 0.17949 0 0.051282 0.15385 0.15385
0.17949 0.051282 0.10256 0.10256 0.15385 0.12821 0 0 0.076923 0.076923
0.051282 0.025641 0.051282 0.051282 0.076923 0.025641 0 0.025641 0 0.051282
0.025641 0.025641 0.051282 0.051282 0.051282 0 0 0.025641 0 0.025641
0 0.025641 0.051282 0.051282 0.051282 0 0 0 0 0
0 0 0.025641 0 0.025641 0 0 0 0 0
0 0 0.025641 0 0.025641 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0.025641 0 0 0 0
0 0 0 0.025641 0 0.025641 0 0 0 0
0 0 0.025641 0.051282 0 0.025641 0 0 0 0
0.051282 0 0.025641 0.10256 0 0.025641 0 0.051282 0.076923 0
0.051282 0 0 0.17949 0 0.025641 0 0.17949 0.20513 0.025641
0.051282 0.15385 0 0.20513 0.12821 0.051282 0 0.33333 0.33333 0.10256
0.10256 0.15385 0.025641 0.28205 0.12821 0.10256 0 0.48718 0.38462 0.28205
0.17949 0.12821 0.025641 0.20513 0.051282 0.10256 0 0.41026 0.41026 0.28205
0.25641 0.051282 0.025641 0.25641 0.025641 0.15385 0 0.38462 0.30769 0.30769
0.17949 0.025641 0.025641 0.23077 0.12821 0.12821 0 0.30769 0.35897 0.25641
0.20513 0.10256 0 0.25641 0.15385 0.10256 0 0.25641 0.28205 0.17949
0.17949 0.025641 0.025641 0.20513 0.051282 0.076923 0 0.17949 0.15385 0.28205
0.076923 0 0.025641 0.10256 0.076923 0.10256 0 0.10256 0.10256 0.28205
0.051282 0 0.025641 0.025641 0.10256 0.051282 0 0.076923 0.051282 0.15385
0.051282 0 0.025641 0.051282 0.10256 0.025641 0 0.025641 0 0.076923
0 0 0 0.051282 0.076923 0 0 0.025641 0 0.051282
0 0 0 0.051282 0.025641 0 0 0 0 0.051282
0 0 0 0 0 0 0 0 0 0
0 0 0 0 0.025641 0 0 0 0 0
0 0 0 0 0.025641 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0
